PETALUMA		SONOMA						
122.617	38.267							
MO	DA	YEAR	TMAX	TMIN	SOL	PRCP	RH	WIND
1	3	2002	16.1	3.3	113	0.508	-1	-1
1	4	2002	13.9	1.7	101	0.761	-1	-1
1	5	2002	10	6.7	15	39.08	-1	-1
1	6	2002	13.9	8.9	34	4.822	-1	-1
1	7	2002	12.2	8.9	38	0	-1	-1
1	8	2002	14.4	9.4	37	0.254	-1	-1
1	9	2002	16.7	4.4	106	0.254	-1	-1
1	10	2002	16.7	1.1	114	0.508	-1	-1
1	11	2002	15	1.1	108	0.254	-1	-1
1	12	2002	12.8	5	94	0.254	-1	-1
1	13	2002	8.3	5.6	40	0.254	-1	-1
1	14	2002	13.3	1.7	123	0.254	-1	-1
1	15	2002	14.4	-1.1	112	0	64.7	2
1	16	2002	15.6	-2.8	139	0	58.2	2
1	17	2002	13.9	-1.7	133	0	66.95	1
1	18	2002	13.9	-3.9	137	0	73.65	1
1	19	2002	13.9	-2.8	129	0	69.25	2
1	20	2002	14.4	-0.6	129	0	75.05	2
1	21	2002	12.2	-0.6	69	2.284	85.1	2
1	22	2002	10	-1.1	122	0	71.35	2
1	23	2002	13.9	-3.3	144	0	66.4	1
1	24	2002	15	-4.4	138	0	68.85	1
1	25	2002	11.7	-1.1	85	0	77.5	1
1	26	2002	11.1	1.7	68	11.42	84.05	2
1	27	2002	10	0	140	0	73.1	2
1	28	2002	8.3	-3.3	112	8.122	82.1	1
1	29	2002	10	-3.9	140	0.254	73.05	1
1	30	2002	12.2	-4.4	155	0	64.1	1
1	31	2002	11.7	-5	145	0	70.85	1
2	1	2002	12.8	-0.6	136	0	73.95	1
2	2	2002	12.8	0.6	115	0	84.05	1
2	3	2002	14.4	-0.6	154	0	78	1
2	4	2002	16.7	-0.6	152	0.254	71.4	1
2	5	2002	15	-0.6	122	0	74.7	1
2	6	2002	13.3	5	91	0	83.9	1
2	7	2002	13.9	2.8	43	6.345	88.95	3
2	8	2002	15.6	-0.6	170	0	68.75	2
2	9	2002	18.3	-2.2	174	0	62.65	1
2	10	2002	18.3	1.1	169	0	70.5	2
2	11	2002	18.3	0	157	0	70	1
2	12	2002	18.3	0.6	166	0	75.25	2
2	13	2002	12.8	3.9	61	0.254	87.75	1
2	14	2002	16.1	5	240	0	85.2	2
2	15	2002	13.9	6.1	103	0	74.4	1
2	16	2002	13.9	3.3	91	10.15	79.3	2
2	17	2002	12.2	3.9	157	3.3	79.95	2
2	18	2002	12.2	1.1	85	0.254	84.3	1
2	19	2002	12.8	8.3	37	24.36	90.05	2
2	20	2002	17.8	10.6	113	4.061	-1	-1
2	21	2002	19.4	8.3	125	0.508	-1	-1
2	22	2002	20	7.8	145	1.015	-1	-1
2	23	2002	15.6	3.9	138	0.254	-1	-1
2	24	2002	20.6	1.1	203	0.254	-1	-1
2	25	2002	21.7	1.1	202	0.254	-1	-1
2	26	2002	16.7	6.1	120	0	-1	-1
2	27	2002	24.4	2.8	203	0	-1	-1
2	28	2002	23.9	0.6	211	0	-1	-1
3	1	2002	21.7	2.8	220	0	-1	-1
3	2	2002	21.7	1.1	222	0	-1	-1
3	3	2002	19.4	-0.6	216	0	-1	-1
3	4	2002	18.9	0.6	211	0	-1	-1
3	5	2002	13.9	2.8	87	9.391	-1	-1
3	6	2002	15	7.8	88	24.61	-1	-1
3	7	2002	13.3	2.2	186	4.315	-1	-1
3	8	2002	14.4	-1.7	230	0	-1	-1
3	9	2002	12.8	-0.6	118	14.72	-1	-1
3	10	2002	15.6	7.8	183	3.046	-1	-1
3	11	2002	17.2	5.6	175	0	-1	-1
3	12	2002	16.7	5.6	116	0	-1	-1
3	13	2002	13.9	0	202	0.508	-1	-1
3	14	2002	15.6	-1.7	247	0	-1	3
3	15	2002	12.2	-1.1	231	0.254	72.85	3
3	16	2002	12.2	0.6	238	0	62.25	4
3	17	2002	11.7	1.7	137	6.345	70.25	2
3	18	2002	15	0.6	255	0	58.7	3
3	19	2002	18.9	-2.2	246	0	63.1	1
3	20	2002	18.9	0.6	191	0	69.3	2
3	21	2002	18.3	3.3	198	0	72	1
3	22	2002	13.9	8.3	78	5.584	83.55	2
3	23	2002	15	6.7	178	2.538	79.5	3
3	24	2002	15	2.2	254	0	72.75	2
3	25	2002	13.9	0	187	0	75.7	1
3	26	2002	19.4	1.1	260	0	69.05	2
3	27	2002	21.7	0	264	0	69.85	1
3	28	2002	20.6	2.2	266	0	76.05	2
3	29	2002	17.2	6.7	224	0	83.95	2
3	30	2002	20	7.2	224	0	79.85	2
3	31	2002	22.2	5.6	248	0	78.7	2
4	1	2002	18.9	4.4	243	0.254	83.65	2
4	2	2002	16.7	8.9	148	0	84.7	3
4	3	2002	13.9	10	69	0	82.25	2
4	4	2002	13.3	10	62	0	81.8	1
4	5	2002	15.6	8.9	139	0	79.5	-1
4	6	2002	18.9	5.6	281	0	79	-1
4	7	2002	19.4	2.8	219	0	82.2	2
4	8	2002	16.7	8.9	144	0	83.15	2
4	9	2002	13.9	9.4	66	1.523	88.15	1
4	10	2002	18.3	7.2	257	0	82.6	2
4	11	2002	17.8	8.9	218	0	83.55	2
4	12	2002	23.9	8.3	267	0	71.75	2
4	13	2002	26.1	7.8	287	0.254	71.35	2
4	14	2002	22.2	6.7	283	0	79.75	4
4	15	2002	15.6	3.3	306	0	62.75	4
4	16	2002	12.2	0.6	148	8.376	75.4	3
4	17	2002	12.8	0.6	276	0	75.3	3
4	18	2002	15	0	308	0	68.45	3
4	19	2002	20.6	5.6	311	0	60.75	3
4	20	2002	18.9	1.7	295	0	76.4	2
4	21	2002	21.1	2.8	307	0	67.15	1
4	22	2002	25	1.1	311	0	62.15	2
4	23	2002	27.8	2.2	308	0	66.45	2
4	24	2002	18.9	8.3	255	0	73.75	2
4	25	2002	17.2	7.2	265	0	80.5	3
4	26	2002	17.2	7.2	271	0	74.75	3
4	27	2002	13.3	2.8	325	0	69.55	4
4	28	2002	14.4	-0.6	259	0	69.7	2
4	29	2002	14.4	5.6	277	5.584	72.75	2
4	30	2002	13.3	5	174	0.508	82.1	3
5	1	2002	18.3	5.6	337	0.254	73.9	2
5	2	2002	14.4	3.3	215	0.254	81.4	3
5	3	2002	15.6	3.3	222	0	79.15	2
5	4	2002	18.9	2.8	279	0	76	2
5	5	2002	22.8	4.4	309	0	69.5	2
5	6	2002	16.7	3.3	329	0	75	3
5	7	2002	20	3.9	333	0	66.05	2
5	8	2002	21.7	1.1	335	0.508	65.15	2
5	9	2002	17.8	1.7	334	0	70.6	2
5	10	2002	17.8	4.4	337	0	65.65	3
5	11	2002	23.3	3.3	339	0.254	59	2
5	12	2002	22.8	5.6	309	0	66.8	2
5	13	2002	17.2	5.6	330	0	73.1	3
5	14	2002	21.7	4.4	336	0.254	65.65	2
5	15	2002	21.1	8.3	325	0	70.05	3
5	16	2002	20.6	5.6	338	0	62.75	2
5	17	2002	20.6	3.9	334	0	68.85	2
5	18	2002	15	6.7	315	0	68.85	3
5	19	2002	15.6	8.9	86	9.391	78.45	2
5	20	2002	15.6	5	186	12.43	74.85	2
5	21	2002	16.7	6.1	250	0.508	73.4	2
5	22	2002	17.8	2.2	342	0	71.45	2
5	23	2002	22.8	2.8	344	0	63.7	2
5	24	2002	27.8	3.9	342	0	59.45	2
5	25	2002	21.7	7.8	322	0.254	77.05	2
5	26	2002	16.7	9.4	269	0	82.5	3
5	27	2002	19.4	9.4	249	0	78.25	3
5	28	2002	20	11.7	255	0	82.1	3
5	29	2002	27.2	12.8	320	0	74	2
5	30	2002	25.6	10.6	337	0	71.2	2
5	31	2002	21.7	7.8	338	0.254	76.95	2
6	1	2002	18.9	7.2	330	0	76.7	2
6	2	2002	21.7	4.4	337	0.508	73.95	2
6	3	2002	23.9	5.6	332	0	70.25	2
6	4	2002	27.8	11.7	341	0	59.35	2
6	5	2002	31.7	10.6	346	0.254	62.2	2
6	6	2002	26.1	10	353	0	59.55	3
6	7	2002	23.9	8.3	348	0	60.35	2
6	8	2002	26.1	8.3	352	0	47.35	3
6	9	2002	26.7	9.4	358	0.254	39.9	3
6	10	2002	30.6	10.6	343	0	46.65	2
6	11	2002	27.8	8.3	348	0.254	60.75	2
6	12	2002	21.1	10	306	0	73.65	3
6	13	2002	15	8.9	263	0.254	83.5	4
6	14	2002	19.4	7.2	333	0	72.6	3
6	15	2002	21.7	3.3	355	0.508	72.35	2
6	16	2002	21.7	3.9	349	0	73	2
6	17	2002	24.4	7.8	340	0	63.8	3
6	18	2002	23.3	11.1	339	0	71.65	3
6	19	2002	25.6	8.3	345	0.508	64.7	2
6	20	2002	21.7	6.1	342	0.508	72.7	2
6	21	2002	21.1	9.4	331	0	74.2	2
6	22	2002	21.1	8.3	294	0.508	77.65	2
6	23	2002	22.2	6.1	343	0.508	73.55	2
6	24	2002	25.6	10	318	0.254	72.85	2
6	25	2002	26.1	8.3	324	0.254	73.25	2
6	26	2002	19.4	11.1	262	0	81.15	2
6	27	2002	24.4	10	320	0	72.85	2
6	28	2002	23.9	10.6	312	0	70.9	2
6	29	2002	25	9.4	337	0	74.65	2
6	30	2002	30	11.7	347	0.254	62.6	2
7	1	2002	32.2	9.4	343	0.508	62.85	1
7	2	2002	25.6	10.6	322	0.254	73.7	2
7	3	2002	25	10	308	0	68.15	2
7	4	2002	25	7.8	339	0	65	2
7	5	2002	23.9	6.7	332	0.508	69.55	2
7	6	2002	25.6	8.3	334	0	63.05	2
7	7	2002	21.1	8.9	335	0	73.95	3
7	8	2002	30	7.2	346	0.508	59.05	2
7	9	2002	35.6	8.3	349	0	55.25	2
7	10	2002	36.1	9.4	347	0.508	57	2
7	11	2002	30	10	325	0	66.45	2
7	12	2002	30	12.2	294	0	63.9	2
7	13	2002	25.6	10.6	311	0.254	70.7	2
7	14	2002	26.1	8.9	321	0.761	69.15	2
7	15	2002	22.2	8.9	310	0	73.5	2
7	16	2002	20.6	8.3	278	0.508	75.95	2
7	17	2002	23.9	8.9	301	0.254	71.35	2
7	18	2002	26.1	8.9	296	0.508	70.4	1
7	19	2002	26.7	10.6	324	0.508	69.15	2
7	20	2002	28.9	9.4	330	0	68.3	2
7	21	2002	21.1	12.2	261	0	75	2
7	22	2002	21.7	11.1	260	0	72.85	2
7	23	2002	22.8	10	302	0	69.6	2
7	24	2002	22.8	8.3	331	0	70.8	2
7	25	2002	23.3	8.9	305	0	73.2	2
7	26	2002	26.7	11.1	296	0.508	70.2	2
7	27	2002	26.1	9.4	303	0	71.2	2
7	28	2002	23.3	13.9	274	0	70.65	3
7	29	2002	21.7	12.8	274	0	74	3
7	30	2002	24.4	12.2	264	0	73.4	3
7	31	2002	25.6	12.2	280	0	71.1	2
8	1	2002	22.8	13.3	246	0	78.35	2
8	2	2002	21.1	12.2	231	0	81	2
8	3	2002	19.4	12.2	130	0	76.45	2
8	4	2002	22.8	10.6	252	0.508	69.2	2
8	5	2002	26.1	7.8	311	0.254	61	3
