PointSanPedro		MARIN						
122.55	38.11666667							
MO	DA	YEAR	TMAX	TMIN	SOL	PRCP	RH	WIND
1	1	1995	10	5.6	29	3.807	73.5	1
1	2	1995	8.9	3.9	38	5.076	69.95	1
1	3	1995	13.3	6.1	48	7.614	74.8	1
1	4	1995	10	8.3	21	11.42	75.1	1
1	5	1995	13.3	8.3	60	5.33	66.45	1
1	6	1995	11.7	7.2	22	10.15	71.45	1
1	7	1995	16.1	10	51	14.21	66.15	3
1	8	1995	15	11.1	10	43.9	73.7	3
1	9	1995	17.2	12.2	79	50.76	71.4	3
1	10	1995	16.7	8.3	42	17.76	66.05	2
1	11	1995	15.6	8.3	57	2.792	67.05	1
1	12	1995	15	11.1	36	5.584	76.7	1
1	13	1995	16.1	11.7	27	12.18	73.3	2
1	14	1995	15.6	8.3	69	7.868	69	1
1	15	1995	13.9	6.1	85	1.015	66.05	1
1	16	1995	11.7	2.2	68	0	68.75	1
1	17	1995	11.7	0	83	0.254	68.85	1
1	18	1995	12.8	3.3	88	0	68.5	1
1	19	1995	13.9	2.8	92	0	67.5	1
1	20	1995	9.4	5	18	9.645	72.6	1
1	21	1995	11.1	7.8	47	5.076	72.15	1
1	22	1995	12.2	9.4	17	29.18	73	1
1	23	1995	15	10.6	53	14.46	71.1	1
1	24	1995	15.6	7.8	78	4.315	70.2	1
1	25	1995	15.6	6.7	60	0	70.8	1
1	26	1995	13.3	5.6	23	28.93	74.95	1
1	27	1995	13.3	10.6	22	16.75	78.8	1
1	28	1995	15.6	10.6	39	4.569	75.9	1
1	29	1995	17.8	11.1	71	0	70.8	1
1	30	1995	15	12.8	24	21.06	78	1
1	31	1995	19.4	12.8	81	0.254	73.05	1
2	1	1995	20	10.6	80	0	71.35	1
2	2	1995	18.9	10.6	117	0	69.75	1
2	3	1995	15.6	8.3	77	0	70.65	1
2	4	1995	13.9	7.2	62	0	73.8	1
2	5	1995	16.1	10	85	0	67.8	1
2	6	1995	13.9	10.6	62	0	67.3	1
2	7	1995	14.4	8.3	65	0	66.7	1
2	8	1995	16.1	6.1	68	11.92	66.1	1
2	9	1995	20	3.3	138	0	63.8	1
2	10	1995	16.1	5.6	96	0	68.6	1
2	11	1995	12.2	9.4	23	0	66.95	0
2	12	1995	14.4	6.1	76	0	61.5	1
2	13	1995	13.9	3.3	84	3.553	62.35	1
2	14	1995	13.3	-0.6	155	0.254	57.3	1
2	15	1995	16.7	-1.1	159	0	61.85	1
2	16	1995	13.3	0.6	85	0	63.65	1
2	17	1995	17.8	1.7	143	0	63.7	1
2	18	1995	20	7.8	130	0	65	1
2	19	1995	20	5.6	165	0	66.55	1
2	20	1995	21.1	5	155	0.254	66.2	1
2	21	1995	24.4	6.7	166	0	64.45	1
2	22	1995	17.8	7.8	97	0	71.8	1
2	23	1995	17.2	10	75	0	65.2	1
2	24	1995	15	11.1	46	0	64.2	1
2	25	1995	14.4	8.9	60	0	66.55	1
2	26	1995	13.9	11.1	42	0	64.4	0
2	27	1995	15	7.8	54	0	63.45	0
2	28	1995	14.4	6.7	59	0.508	69.6	0
3	1	1995	16.7	6.7	64	0	67.2	0
3	2	1995	16.1	10	41	30.96	74.85	1
3	3	1995	15	3.9	163	5.076	61.45	1
3	4	1995	14.4	2.2	109	1.777	63	1
3	5	1995	15	3.3	117	2.031	60.15	1
3	6	1995	17.2	1.1	201	0	59	1
3	7	1995	16.1	1.7	134	0	62.3	1
3	8	1995	16.1	11.1	26	31.72	68.5	1
3	9	1995	17.2	11.1	57	36.8	64.9	3
3	10	1995	16.1	11.1	44	34.01	67.75	2
3	11	1995	17.2	8.3	103	18.27	67.05	1
3	12	1995	16.1	5.6	118	1.523	65.05	1
3	13	1995	13.3	11.1	14	16.24	69.05	1
3	14	1995	16.7	6.1	37	12.18	67.1	1
3	15	1995	20	3.9	225	0.254	59.45	1
3	16	1995	20.6	6.1	225	0	61.75	1
3	17	1995	16.7	5	71	0	63.2	1
3	18	1995	18.9	10.6	92	4.315	64.7	1
3	19	1995	16.7	6.7	126	0	64.8	1
3	20	1995	15	7.2	82	20.55	64.65	1
3	21	1995	11.7	4.4	97	6.853	63.25	1
3	22	1995	13.3	3.9	96	23.6	63.2	2
3	23	1995	12.8	2.2	99	4.061	62.55	1
3	24	1995	15	1.1	233	0	57.95	1
3	25	1995	18.3	1.7	254	0	53.1	1
3	26	1995	18.3	1.1	255	0	53.4	1
3	27	1995	20.6	1.7	258	0	52.75	1
3	28	1995	22.2	1.7	261	0	52.35	1
3	29	1995	22.2	2.2	262	0	51.8	1
3	30	1995	22.8	2.8	240	0	53.75	1
3	31	1995	21.1	2.8	198	0	55.85	1
4	1	1995	19.4	9.4	263	0	58.6	1
4	2	1995	25	4.4	270	0	53.65	1
4	3	1995	22.8	3.3	264	0	62.55	1
4	4	1995	23.9	4.4	243	0	58.25	1
4	5	1995	21.1	6.7	226	0	63.95	1
4	6	1995	16.7	12.8	88	0.254	65.6	1
4	7	1995	16.7	7.2	108	2.792	62.3	1
4	8	1995	16.1	3.9	199	1.523	60.75	1
4	9	1995	18.9	4.4	276	0	49.85	1
4	10	1995	21.1	3.9	270	0	54	1
4	11	1995	21.7	5.6	257	0	60.25	1
4	12	1995	18.9	11.1	132	2.031	62.1	1
4	13	1995	16.7	6.7	230	1.015	59	1
4	14	1995	17.2	5.6	273	0.508	52.55	1
4	15	1995	12.2	3.3	95	2.792	59.25	1
4	16	1995	17.8	3.9	286	0	58.2	1
4	17	1995	13.3	7.8	118	1.777	60.75	1
4	18	1995	17.2	6.7	290	0	55.8	2
4	19	1995	16.1	5.6	266	0	56	1
4	20	1995	16.7	6.1	293	2.031	56.55	2
4	21	1995	22.2	1.7	307	0	49.55	1
4	22	1995	25.6	2.8	304	0	52.7	1
4	23	1995	27.2	4.4	302	0	53.7	1
4	24	1995	23.3	6.1	308	0	59.25	1
4	25	1995	17.2	6.7	298	0	60.85	1
4	26	1995	18.3	5	261	0	60.95	1
4	27	1995	20	7.2	200	1.777	59.75	1
4	28	1995	15.6	12.2	89	3.046	66.15	1
4	29	1995	18.9	12.8	87	0.254	66.2	1
4	30	1995	18.9	12.2	108	9.391	65.3	1
5	1	1995	20	12.2	268	6.853	60.75	1
5	2	1995	20	8.9	270	0	59.45	1
5	3	1995	21.1	6.7	276	0	60	1
5	4	1995	19.4	6.1	274	0	60.5	1
5	5	1995	17.8	6.7	313	0	57.15	1
5	6	1995	19.4	5	264	0	58.25	1
5	7	1995	18.9	5.6	271	0	61.8	1
5	8	1995	18.9	6.7	286	0	57	1
5	9	1995	16.1	6.1	77	2.792	64.95	1
5	10	1995	19.4	7.2	282	0	59.35	1
5	11	1995	17.8	9.4	247	0	56.75	1
5	12	1995	15.6	7.2	112	4.822	59.65	1
5	13	1995	16.1	9.4	185	1.777	60.4	1
5	14	1995	17.8	10.6	127	0.508	59.1	1
5	15	1995	20.6	8.9	236	0	56.05	1
5	16	1995	20.6	8.9	326	0	59.9	1
5	17	1995	21.1	7.2	332	0	61.65	1
5	18	1995	25.6	7.2	323	0	60.15	1
5	19	1995	26.1	6.1	339	0	56.75	1
5	20	1995	20	6.1	293	0	61	1
5	21	1995	15.6	12.2	101	0	59.4	1
5	22	1995	19.4	8.3	212	0	60.8	1
5	23	1995	23.3	7.2	320	0	59.2	1
5	24	1995	21.1	5.6	325	0	60.95	1
5	25	1995	21.7	11.1	314	0	58.55	1
5	26	1995	20	10	291	0	60	1
5	27	1995	21.7	8.9	318	0	55.35	1
5	28	1995	28.3	6.7	335	0	56.55	1
5	29	1995	25	7.8	323	0	61.15	1
5	30	1995	26.1	8.3	305	0	59.05	1
5	31	1995	28.9	9.4	317	0	57.55	1
6	1	1995	23.3	11.1	309	0	57.4	2
6	2	1995	20	9.4	241	0	60.45	1
6	3	1995	22.8	8.9	317	0	60.3	1
6	4	1995	21.1	8.3	341	0	56.1	2
6	5	1995	21.7	11.1	352	0	51.05	2
6	6	1995	22.2	9.4	350	0	46.65	2
6	7	1995	22.2	9.4	324	0	53.35	2
6	8	1995	24.4	7.2	347	0	54.95	1
6	9	1995	20.6	11.7	295	0	55.8	1
6	10	1995	22.8	8.9	347	0	56.7	1
6	11	1995	21.1	8.9	347	0	54.4	1
6	12	1995	22.8	5	357	0	54.85	1
6	13	1995	21.7	7.8	329	0	55.75	1
6	14	1995	20	12.8	148	1.269	59.75	1
6	15	1995	18.3	8.3	314	7.868	58.85	1
6	16	1995	19.4	10.6	174	5.838	72.4	1
6	17	1995	19.4	8.3	207	0	73.4	1
6	18	1995	20	11.7	324	0	67.3	1
6	19	1995	22.2	7.2	350	0	66.25	1
6	20	1995	27.8	8.9	354	0	63.4	1
6	21	1995	30	8.3	348	0	64.55	1
6	22	1995	31.7	9.4	344	0	65.3	1
6	23	1995	36.1	10	347	0	63.2	1
6	24	1995	38.3	12.2	345	0	63.8	1
6	25	1995	37.8	13.9	345	0	63.65	1
6	26	1995	30	12.2	343	0	67.9	1
6	27	1995	27.2	11.7	342	0	65.6	1
6	28	1995	27.2	11.1	353	0	68.2	1
6	29	1995	22.2	13.3	263	0	68.65	1
6	30	1995	22.8	13.9	296	0	67.2	1
7	1	1995	23.3	12.8	326	0	67.8	1
7	2	1995	23.3	12.8	277	0	70.6	1
7	3	1995	23.3	11.7	293	0	69.85	1
7	4	1995	28.3	10	331	0	68	1
7	5	1995	28.9	9.4	341	0	66.5	1
7	6	1995	25	10.6	339	0	67.9	1
7	7	1995	31.1	10	336	0	64.7	1
7	8	1995	30.6	11.7	333	0	64.55	1
7	9	1995	23.9	10.6	346	0	67.65	1
7	10	1995	23.9	8.3	339	0	68	1
7	11	1995	21.7	11.7	333	0	68.15	1
7	12	1995	24.4	12.8	269	0	67.65	1
7	13	1995	31.1	11.7	340	0	60.95	1
7	14	1995	35.6	11.7	338	0	62.55	1
7	15	1995	38.3	13.3	339	0	60.65	1
7	16	1995	31.7	12.8	330	0	64.9	1
7	17	1995	22.2	13.9	85	0	71.5	1
7	18	1995	30	11.7	296	0	89.05	1
7	19	1995	22.2	12.8	332	1.015	74.8	1
7	20	1995	22.8	17.2	270	0	49.5	1
7	21	1995	23.9	16.7	319	0	49.65	1
7	22	1995	23.9	15.6	333	0	49.75	1
7	23	1995	23.9	15.6	326	0	49.15	1
7	24	1995	23.9	16.7	339	0	49.2	1
7	25	1995	26.1	8.9	321	0	49.55	1
7	26	1995	34.4	13.9	342	0	48.65	1
7	27	1995	34.4	13.3	325	0	49.65	1
7	28	1995	30	15.6	321	0	49	1
7	29	1995	29.4	15	335	0	49.9	1
7	30	1995	36.7	14.4	333	0	49.1	1
7	31	1995	36.7	13.9	331	0	49.9	1
8	1	1995	35.6	15.6	326	0	47.9	1
8	2	1995	31.1	13.9	320	0	49.1	1
8	3	1995	28.9	12.8	321	0	48.8	1
8	4	1995	26.1	12.8	305	0	48.4	1
8	5	1995	27.8	15.6	283	0	49.4	1
8	6	1995	27.8	15.6	293	0	49.15	1
8	7	1995	27.8	13.9	320	0	48	1
8	8	1995	34.4	12.8	322	0	49.9	1
8	9	1995	31.1	11.1	310	0	49.95	1
8	10	1995	22.2	11.7	312	0	49.7	1
8	11	1995	26.7	11.1	306	0	48.9	1
8	12	1995	34.4	11.1	308	0	49.15	1
8	13	1995	35	12.2	302	0	49.65	1
8	14	1995	34.4	12.8	300	0	49.45	1
8	15	1995	27.2	12.8	294	0	49.6	1
8	16	1995	22.8	12.8	297	0	48.9	1
8	17	1995	25	12.2	302	0	49.35	1
8	18	1995	31.7	11.1	302	0	49.15	1
8	19	1995	35	11.1	300	0	50.05	1
8	20	1995	32.2	12.2	287	0	49.9	1
8	21	1995	28.3	15.6	280	0	49.55	1
8	22	1995	32.2	15	255	0	48.75	1
8	23	1995	29.4	12.8	281	0	49.35	1
8	24	1995	23.9	11.7	284	0	49.1	1
8	25	1995	21.7	10	275	0	48.35	1
8	26	1995	27.2	9.4	282	0	48.7	1
8	27	1995	23.9	10	283	0	49.45	1
8	28	1995	25	10.6	280	0	49	1
8	29	1995	28.9	13.3	276	0	49.05	1
8	30	1995	28.3	11.1	279	0	49.1	1
8	31	1995	27.2	11.1	274	0	48.3	1
9	1	1995	24.4	12.2	261	0	48.35	1
9	2	1995	25.6	10.6	274	0	48.35	1
9	3	1995	24.4	10.6	270	0	48.95	1
9	4	1995	26.1	11.7	265	0	49.05	1
9	5	1995	32.2	12.8	263	0	48.9	1
9	6	1995	34.4	12.8	260	0	49.7	1
9	7	1995	32.2	12.8	254	0	49.45	1
9	8	1995	27.8	12.8	258	0	48.65	1
9	9	1995	23.9	13.3	229	0	48.6	1
9	10	1995	25.6	12.8	237	0	49.7	1
9	11	1995	28.9	12.2	237	0	48.65	1
9	12	1995	27.2	12.2	240	0	48.2	1
9	13	1995	25.6	12.2	231	0	48.95	1
9	14	1995	24.4	13.9	222	0	49.3	1
9	15	1995	25	12.2	229	0	47.3	1
9	16	1995	22.8	12.8	244	0	49.2	1
9	17	1995	30.6	12.2	237	0	48.5	1
9	18	1995	35.6	12.8	234	0	49.2	1
9	19	1995	35.6	11.7	232	0	49.45	1
9	20	1995	27.8	11.1	235	0	48.4	1
9	21	1995	25.6	11.7	214	0	47.65	1
9	22	1995	23.9	15	179	0	49.5	1
9	23	1995	25.6	10.6	219	0	48.9	1
9	24	1995	23.9	14.4	187	0	49.35	1
9	25	1995	25	12.2	197	0	48.75	1
9	26	1995	25.6	9.4	212	0	48.8	1
9	27	1995	24.4	15	212	0	49.75	1
9	28	1995	22.8	11.7	211	0	49.8	1
9	29	1995	25.6	10	208	0	49.85	1
9	30	1995	28.3	10	196	0	49.3	1
10	1	1995	30	10.6	204	0	49.35	1
10	2	1995	32.8	10	203	0	49.9	1
10	3	1995	31.1	8.9	199	0	50.05	1
10	4	1995	30.6	11.7	209	0	50.2	1
10	5	1995	28.3	7.2	201	0	50.05	1
10	6	1995	25.6	5	157	0	50	1
10	7	1995	25	7.2	192	0	48.5	1
10	8	1995	23.3	8.3	174	0	47.85	1
10	9	1995	26.1	7.8	181	0	47.9	1
10	10	1995	29.4	9.4	182	0	48.3	1
10	11	1995	22.8	10.6	176	0.254	47.6	1
10	12	1995	25	6.7	185	0	50.1	1
10	13	1995	29.4	5	182	0	50	1
10	14	1995	29.4	7.8	174	0	49.6	1
10	15	1995	20.6	12.8	100	0	49.05	1
10	16	1995	22.2	9.4	156	0	49.1	1
10	17	1995	26.7	7.8	158	0	47.3	1
10	18	1995	29.4	8.9	155	0	49.95	1
10	19	1995	28.9	7.8	151	0	48.55	1
10	20	1995	23.9	9.4	130	0	46.95	1
10	21	1995	24.4	7.8	145	0	47.05	1
10	22	1995	24.4	5.6	148	0	50.05	1
10	23	1995	23.9	4.4	134	0	50.1	1
10	24	1995	23.9	2.8	127	0	50.05	1
10	25	1995	21.1	7.8	123	0	48.3	1
10	26	1995	25.6	7.8	115	0	47.5	1
10	27	1995	25.6	9.4	122	0	46.9	1
10	28	1995	23.3	7.8	110	0	47	1
10	29	1995	19.4	12.2	86	0	46.25	1
10	30	1995	17.2	13.9	73	0	47.95	1
10	31	1995	16.1	15	31	4.315	47.45	1
11	1	1995	19.4	11.7	84	0.254	46	1
11	2	1995	17.2	10	60	0	46.35	0
11	3	1995	21.7	7.8	93	0	46	0
11	4	1995	22.2	4.4	102	0	47.65	0
11	5	1995	21.1	5	96	0	46.9	1
11	6	1995	20	5.6	96	0	46.8	1
11	7	1995	23.9	5.6	95	0	48.55	0
11	8	1995	24.4	6.7	100	0	47.65	1
11	9	1995	18.9	7.8	85	0.508	47.35	1
11	10	1995	22.8	6.1	87	0	48.85	1
11	11	1995	23.3	5	86	0	48.8	1
11	12	1995	25.6	7.8	83	0	46.85	0
11	13	1995	26.7	6.7	80	0	46.8	0
11	14	1995	23.3	6.1	75	0	47	1
11	15	1995	21.7	8.3	69	0	45.55	1
11	16	1995	22.8	10	64	0	44.8	1
11	17	1995	21.7	10	65	0.254	44.75	0
11	18	1995	18.3	7.2	55	0	46.1	1
11	19	1995	21.1	6.7	64	0	45.5	0
11	20	1995	21.1	4.4	65	0	46.7	1
11	21	1995	18.9	8.9	56	0.761	49.05	1
11	22	1995	20.6	7.2	68	0	45.65	0
11	23	1995	22.2	5.6	60	0	46	0
11	24	1995	22.2	5	73	0	46.35	0
11	25	1995	23.3	6.1	56	0	47.2	1
11	26	1995	19.4	6.1	60	0	49.95	1
11	27	1995	22.2	4.4	59	0	50.05	1
11	28	1995	20	4.4	54	0	49.85	0
11	29	1995	22.2	5	55	0	48.05	1
11	30	1995	21.1	5	53	0	47.2	1
12	1	1995	18.3	8.9	49	1.269	44.3	1
12	2	1995	17.2	3.3	55	0.254	49.4	1
12	3	1995	15.6	2.2	55	2.284	48	0
12	4	1995	18.3	12.8	40	3.553	43.3	1
12	5	1995	20	11.7	47	0	42.95	1
12	6	1995	17.8	12.2	44	0.508	43.6	1
12	7	1995	18.3	9.4	45	0.254	43.95	0
12	8	1995	12.8	9.4	31	0.254	41.45	0
12	9	1995	13.3	11.7	15	0	44.75	1
12	10	1995	15.6	11.7	28	5.33	48.35	1
12	11	1995	16.7	13.9	83	113.4	44.75	2
12	12	1995	18.9	11.1	37	34.51	47.25	3
12	13	1995	15.6	6.7	36	10.91	48.3	1
12	14	1995	16.1	2.8	53	0.254	46.7	1
12	15	1995	16.7	7.2	51	11.92	48.95	1
12	16	1995	15.6	4.4	55	0	49.85	1
12	17	1995	14.4	2.2	57	0	48.55	0
12	18	1995	10.6	7.8	15	0.254	48	0
12	19	1995	15.6	5.6	54	0	46.95	0
12	20	1995	16.1	0.6	43	0	46.9	0
12	21	1995	10.6	2.8	47	0.254	46.2	1
12	22	1995	10	7.2	21	9.137	47.6	1
12	23	1995	13.3	3.9	44	0.254	48.25	1
12	24	1995	14.4	3.9	58	0	48.3	1
12	25	1995	15.6	2.2	54	0	48.6	1
12	26	1995	13.9	2.8	55	0	48.95	1
12	27	1995	14.4	3.9	49	0.254	48.6	1
12	28	1995	13.3	6.1	42	0.254	45.2	1
12	29	1995	17.2	10	19	16.49	43.5	1
12	30	1995	18.9	16.1	55	0.508	46	1
12	31	1995	20	9.4	55	0	48.6	1
1	1	1996	20	5.6	58	0	49.8	1
1	2	1996	18.3	5.6	58	0	48.6	1
1	3	1996	17.2	3.3	47	0	46.2	1
1	4	1996	15.6	3.3	58	0.254	46.6	1
1	5	1996	16.1	6.1	54	0	47.55	0
1	6	1996	16.1	3.9	63	0.254	46.45	1
1	7	1996	16.1	3.9	60	0.254	45.15	1
1	8	1996	11.7	7.2	32	0.254	42.9	1
1	9	1996	12.8	9.4	22	2.031	41.65	1
1	10	1996	19.4	6.1	69	0	45.05	1
1	11	1996	15.6	3.9	66	0	47.6	1
1	12	1996	11.1	3.9	41	0	46.35	1
1	13	1996	11.1	3.9	53	0.508	48.55	1
1	14	1996	9.4	7.2	25	0.254	46.45	1
1	15	1996	14.4	8.9	27	11.16	46.9	1
1	16	1996	18.3	11.1	20	58.12	46.75	1
1	17	1996	15.6	4.4	83	0	49.9	1
1	18	1996	16.7	7.8	19	24.61	49.4	1
1	19	1996	15.6	5	81	0	49.25	1
1	20	1996	13.9	2.8	40	13.19	48.1	1
1	21	1996	13.9	5.6	78	1.777	48.55	1
1	22	1996	12.8	1.7	93	0.254	50	1
1	23	1996	13.3	1.7	37	17.25	48.7	1
1	24	1996	16.1	8.9	61	24.36	48.3	2
1	25	1996	13.9	3.3	102	0	49.85	1
1	26	1996	10	1.7	50	1.015	49.3	1
1	27	1996	16.7	8.3	74	41.62	48.8	1
1	28	1996	14.4	1.7	111	0	49.2	1
1	29	1996	11.7	2.8	50	0	48.9	0
1	30	1996	11.7	9.4	26	16.49	49.05	1
1	31	1996	14.4	8.3	22	17.76	48.35	1
2	1	1996	15.6	5	61	0	47.35	1
2	2	1996	14.4	10.6	67	0	49.5	1
2	3	1996	15	11.7	25	0.761	47.25	1
2	4	1996	18.3	14.4	43	64.97	45.65	2
2	5	1996	21.7	11.7	103	1.015	47.05	1
2	6	1996	20	10	94	0	45.7	1
2	7	1996	18.9	9.4	104	0	45.9	1
2	8	1996	17.8	10.6	67	0	45.45	1
2	9	1996	18.3	11.1	61	0	45.9	1
2	10	1996	21.1	10	111	0	47.65	1
2	11	1996	22.8	8.3	126	0	46.55	1
2	12	1996	23.3	7.8	130	0	46.7	1
2	13	1996	21.1	8.3	124	0	46.35	1
2	14	1996	22.2	6.7	128	0	46.6	1
2	15	1996	16.1	8.3	31	15.73	44.65	1
2	16	1996	20.6	15	70	0.508	43.95	1
2	17	1996	19.4	13.9	73	5.33	46.65	1
2	18	1996	18.3	11.7	55	17	43.95	1
2	19	1996	17.2	11.1	44	18.27	44.95	1
2	20	1996	17.2	12.2	79	27.41	46.55	1
2	21	1996	15	5	107	27.41	48.75	1
2	22	1996	13.9	3.3	157	2.031	48	1
2	23	1996	15.6	0.6	120	2.284	47.7	1
2	24	1996	10.6	1.1	106	0	49.4	1
2	25	1996	10.6	0	109	0.508	47.45	1
2	26	1996	13.9	-1.7	183	0	52.45	1
2	27	1996	11.1	2.8	115	8.629	49.1	1
2	28	1996	12.2	6.7	58	23.35	47.45	1
2	29	1996	14.4	7.8	72	5.838	47.35	1
3	1	1996	18.9	7.2	182	0	45.6	1
3	2	1996	20.6	3.9	188	0	45.4	1
3	3	1996	17.2	8.9	65	0.254	47.15	1
3	4	1996	16.1	10	111	10.91	46.2	2
3	5	1996	15.6	3.3	151	1.523	49.95	1
3	6	1996	16.1	0.6	176	0	47.05	1
3	7	1996	20.6	8.9	175	0	49.3	1
3	8	1996	21.1	6.1	151	0	48.05	1
3	9	1996	23.3	8.3	170	0	47.35	1
3	10	1996	17.8	9.4	177	1.269	46.9	1
3	11	1996	18.9	11.7	175	14.46	45.85	1
3	12	1996	15	8.9	57	16.24	47	1
3	13	1996	21.7	6.7	216	0	49.55	1
3	14	1996	22.2	4.4	219	0	49.75	1
3	15	1996	21.7	5	215	0	46	1
3	16	1996	23.9	7.8	216	0	45.6	1
3	17	1996	26.7	6.1	224	0	44.55	1
3	18	1996	27.8	7.8	226	0	44.6	1
3	19	1996	22.8	7.2	192	0	43.55	1
3	20	1996	23.3	3.9	235	0	45.35	1
3	21	1996	19.4	3.9	239	0	44.85	1
3	22	1996	15	8.9	218	0	50.05	2
3	23	1996	18.3	2.8	243	0	49.85	1
3	24	1996	16.7	0.6	205	0	48.15	1
3	25	1996	17.2	3.9	225	0	50.05	1
3	26	1996	20.6	1.7	241	0	47.5	1
3	27	1996	19.4	9.4	133	0.508	48.35	1
3	28	1996	15.6	4.4	224	0.254	48.05	1
3	29	1996	17.2	1.7	213	0	46.9	1
3	30	1996	20	2.2	246	0	47.25	1
3	31	1996	21.7	3.9	204	2.031	45.75	1
4	1	1996	16.7	9.4	42	55.58	42.55	1
4	2	1996	18.9	5.6	231	0	44.05	1
4	3	1996	20	3.3	250	0	47.1	1
4	4	1996	24.4	5	242	0	46.35	1
4	5	1996	26.1	6.1	262	0	44.95	1
4	6	1996	27.2	6.7	252	0	44.05	1
4	7	1996	27.2	7.8	257	0	44.35	1
4	8	1996	17.2	7.8	117	0	45.75	1
4	9	1996	18.3	9.4	175	0	45.75	1
4	10	1996	17.8	7.8	267	0	49.8	1
4	11	1996	18.9	5	257	0	46.8	1
4	12	1996	18.3	7.2	262	0	49.25	1
4	13	1996	20.6	3.9	262	0	48.75	1
4	14	1996	22.8	3.9	222	0	47	1
4	15	1996	17.2	8.3	80	1.015	49.05	1
4	16	1996	17.8	5.6	187	3.046	46.25	1
4	17	1996	16.1	4.4	93	9.645	43.1	1
4	18	1996	18.3	3.9	247	1.523	44.95	1
4	19	1996	15.6	3.3	113	3.046	44.25	1
4	20	1996	16.7	2.8	168	0	43.7	1
4	21	1996	17.8	5.6	113	0.508	44.7	1
4	22	1996	20.6	6.1	231	0.254	42.75	1
4	23	1996	23.3	7.2	259	0	43.25	1
4	24	1996	22.2	11.1	237	0.254	45.8	1
4	25	1996	26.1	7.8	297	0	49.3	1
4	26	1996	28.3	10	296	0	49.8	1
4	27	1996	27.2	8.3	302	0	50.05	1
4	28	1996	30	7.8	307	0	50	1
4	29	1996	31.1	7.2	309	0	48.65	1
4	30	1996	34.4	9.4	307	0	47.25	1
5	1	1996	31.1	12.8	309	0	50	1
5	2	1996	28.3	9.4	309	0	49.95	1
5	3	1996	22.2	5.6	311	0	49.95	1
5	4	1996	23.3	3.3	309	0	47.8	1
5	5	1996	21.1	5	289	0	47.5	1
5	6	1996	17.2	8.9	285	0	46.55	1
5	7	1996	20	5	329	0	46.9	1
5	8	1996	20	5.6	318	0	47.1	1
5	9	1996	23.9	3.3	331	0	47.4	1
5	10	1996	26.7	3.9	336	0	46.95	1
5	11	1996	31.7	7.2	330	0	48.1	1
5	12	1996	31.7	8.9	339	0	47.3	1
5	13	1996	28.3	10	291	0	47.1	1
5	14	1996	21.7	12.2	114	0	42.95	1
5	15	1996	17.8	13.9	46	49.49	40.15	1
5	16	1996	20	13.9	131	6.345	39.1	1
5	17	1996	18.3	15	75	5.838	41.95	1
5	18	1996	19.4	10	193	3.553	40.7	1
5	19	1996	21.7	8.9	325	0	42.05	1
5	20	1996	22.8	7.2	310	0	46.15	1
5	21	1996	19.4	11.7	119	2.031	47.15	1
5	22	1996	21.1	10	327	0	48.85	1
5	23	1996	22.8	7.2	347	0	48.8	1
5	24	1996	27.8	11.7	351	0	50	1
5	25	1996	31.1	11.1	348	0	49.85	1
5	26	1996	18.3	10	179	0	44.85	1
5	27	1996	24.4	8.9	330	0	48.1	1
5	28	1996	21.7	7.2	310	0	46.6	1
5	29	1996	21.1	6.1	330	0	47.05	1
5	30	1996	21.7	6.7	336	0	45	1
5	31	1996	26.1	7.2	338	0	48.75	1
6	1	1996	32.8	9.4	345	0	44.45	1
6	2	1996	35.6	10	346	0	44.75	1
6	3	1996	33.9	10.6	342	0	45.8	1
6	4	1996	26.7	8.9	347	0	44.8	1
6	5	1996	35.6	11.7	335	0	42.35	1
6	6	1996	31.1	10	335	0	45.65	1
6	7	1996	24.4	8.9	340	0	47.95	1
6	8	1996	30	7.2	359	0	45.2	1
6	9	1996	26.7	8.9	358	0	49.4	1
6	10	1996	22.2	7.2	355	0	49.75	1
6	11	1996	28.9	7.8	345	0	46.7	1
6	12	1996	22.2	8.3	350	0	44.9	1
6	13	1996	22.2	6.7	355	0	44.2	1
6	14	1996	24.4	7.2	350	0	44.9	1
6	15	1996	22.8	7.2	332	0	44.3	1
6	16	1996	18.9	6.7	280	0	44.45	1
6	17	1996	24.4	5.6	356	0	44.7	1
6	18	1996	28.3	8.9	351	0	49.85	1
6	19	1996	28.3	8.3	342	0	49.75	1
6	20	1996	21.7	9.4	355	0	49.35	1
6	21	1996	21.7	7.8	343	0	48.9	1
6	22	1996	28.3	7.2	347	0	45.7	1
6	23	1996	27.8	8.9	346	0	49.7	1
6	24	1996	19.4	12.2	253	0	49.2	2
6	25	1996	21.1	8.3	338	0	46.45	1
6	26	1996	18.9	8.9	176	0	43.7	1
6	27	1996	21.7	9.4	184	0	44.35	1
6	28	1996	27.2	7.8	351	0	43.05	1
6	29	1996	33.3	10.6	351	0	46.7	1
6	30	1996	36.7	11.1	354	0	47.3	1
7	1	1996	36.1	11.1	349	0	45.8	1
7	2	1996	27.8	10.6	355	0	45.55	1
7	3	1996	27.8	10	350	0	42.75	1
7	4	1996	25.6	10	359	0	43.65	1
7	5	1996	32.2	7.8	352	0	44.35	1
7	6	1996	31.1	9.4	352	0	46.3	1
7	7	1996	28.3	9.4	347	0	43.55	1
7	8	1996	24.4	11.1	314	0	45.55	1
7	9	1996	28.9	10	337	0	42.55	1
7	10	1996	29.4	9.4	340	0	42.45	1
